Time (days),Moon X Position (m),Moon Y Position (m),Moonlet X Position (m),Moonlet Y Position (m),L4 X Position (m),L4 Y Position (m)
203,383999943.85640067,207649.41883526923,768000000.0,0.0,191820206.51776212,332657642.58391786
204,383999943.3018994,208672.3222758878,768000000.0,0.0,191819320.37984943,332658153.55559707
205,383999942.7446732,209695.22571502562,768000000.0,0.0,191818434.24057555,332658664.5249158
206,383999942.18472224,210718.12915267542,768000000.0,0.0,191817548.09994063,332659175.491874
207,383999941.6220465,211741.03258883004,768000000.0,0.0,191816661.95794454,332659686.4564718
208,383999941.05664593,212763.93602348218,768000000.0,0.0,191815775.8145874,332660197.41870904
209,383999940.4885205,213786.83945662456,768000000.0,0.0,191814889.6698691,332660708.3785858
210,383999939.91767025,214809.74288824986,768000000.0,0.0,191814003.5237896,332661219.33610195
211,383999939.3440952,215832.64631835098,768000000.0,0.0,191813117.37634918,332661730.29125756
212,383999938.76779526,216855.54974692053,768000000.0,0.0,191812231.2275476,332662241.24405265
213,383999938.1887706,217878.4531739513,768000000.0,0.0,191811345.07738498,332662752.1944872
214,383999937.6070211,218901.35659943603,768000000.0,0.0,191810458.9258613,332663263.1425614
215,383999937.0225467,219924.26002336745,768000000.0,0.0,191809572.7729765,332663774.08827484
216,383999936.43534756,220947.16344573838,768000000.0,0.0,191808686.6187306,332664285.0316278
217,383999935.8454236,221970.0668665414,768000000.0,0.0,191807800.4631238,332664795.9726202
218,383999935.2527747,222992.97028576938,768000000.0,0.0,191806914.30615574,332665306.911252
219,383999934.65740114,224015.87370341507,768000000.0,0.0,191806028.1478268,332665817.8475234
220,383999934.0593027,225038.77711947117,768000000.0,0.0,191805141.98813677,332666328.7814341
221,383999933.4584794,226061.68053393034,768000000.0,0.0,191804255.82708567,332666839.71298426
222,383999932.8549313,227084.58394678545,768000000.0,0.0,191803369.66467366,332667350.6421738
223,383999932.24865836,228107.48735802918,768000000.0,0.0,191802483.50090057,332667861.5690029
224,383999931.6396606,229130.39076765426,768000000.0,0.0,191801597.33576643,332668372.49347126
225,383999931.02793807,230153.2941756535,768000000.0,0.0,191800711.16927135,332668883.41557926
226,383999930.41349065,231176.19758201958,768000000.0,0.0,191799825.0014153,332669394.3353265
227,383999929.7963185,232199.10098674524,768000000.0,0.0,191798938.83219817,332669905.25271326
228,383999929.1764214,233222.00438982324,768000000.0,0.0,191798052.66162005,332670416.16773933
229,383999928.55379957,234244.90779124634,768000000.0,0.0,191797166.48968104,332670927.0804049
230,383999927.9284529,235267.81119100732,768000000.0,0.0,191796280.316381,332671437.99070984
231,383999927.30038136,236290.7145890988,768000000.0,0.0,191795394.14172003,332671948.8986541
232,383999926.66958505,237313.61798551359,768000000.0,0.0,191794507.96569803,332672459.80423784
233,383999926.0360639,238336.5213802444,768000000.0,0.0,191793621.78831518,332672970.70746094
234,383999925.39981794,239359.4247732841,768000000.0,0.0,191792735.60957137,332673481.6083235
235,383999924.7608472,240382.3281646252,768000000.0,0.0,191791849.4294666,332673992.50682545
236,383999924.1191516,241405.23155426065,768000000.0,0.0,191790963.2480008,332674503.4029667
237,383999923.47473115,242428.13494218313,768000000.0,0.0,191790077.06517416,332675014.2967474
238,383999922.82758594,243451.03832838527,768000000.0,0.0,191789190.88098663,332675525.18816745
239,383999922.17771584,244473.94171286002,768000000.0,0.0,191788304.69543812,332676036.07722676
240,383999921.525121,245496.84509559997,768000000.0,0.0,191787418.50852877,332676546.9639256
241,383999920.8698012,246519.7484765979,768000000.0,0.0,191786532.3202584,332677057.8482637
242,383999920.2117567,247542.65185584658,768000000.0,0.0,191785646.13062724,332677568.7302411
243,383999919.55098736,248565.55523333867,768000000.0,0.0,191784759.93963516,332678079.6098581
244,383999918.8874932,249588.458609067,768000000.0,0.0,191783873.7472822,332678590.48711425
245,383999918.2212742,250611.36198302425,768000000.0,0.0,191782987.5535684,332679101.3620098
246,383999917.5523304,251634.2653552032,768000000.0,0.0,191782101.3584936,332679612.23454463
247,383999916.88066167,252657.1687255966,768000000.0,0.0,191781215.16205803,332680123.10471886
248,383999916.20626825,253680.07209419715,768000000.0,0.0,191780328.96426156,332680633.97253245
249,383999915.52914995,254702.9754609976,768000000.0,0.0,191779442.76510432,332681144.83798534
250,383999914.8493068,255725.87882599075,768000000.0,0.0,191778556.5645861,332681655.7010776
251,383999914.1667389,256748.78218916932,768000000.0,0.0,191777670.3627072,332682166.5618091
252,383999913.48144615,257771.68555052596,768000000.0,0.0,191776784.1594673,332682677.42017996
253,383999912.79342854,258794.5889100535,768000000.0,0.0,191775897.95486674,332683188.2761902
254,383999912.10268617,259817.49226774467,768000000.0,0.0,191775011.7489052,332683699.1298397
255,383999911.40921897,260840.3956235922,768000000.0,0.0,191774125.54158297,332684209.98112863
