Time (days),Moon X Position (m),Moon Y Position (m),Moonlet X Position (m),Moonlet Y Position (m),L5 X Position (m),L5 Y Position (m)
117,383999981.34995407,119679.718199226,768000000.0,120702.62372766648,643600057087.7268,200588221.89126167
118,383999981.0297874,120702.6217400324,768000000.0,121725.52731857891,643600056686.3281,202302651.12447295
119,383999980.706896,121725.52527998228,768000000.0,122748.43090949133,643600056281.5039,204017080.3573308
120,383999980.38127977,122748.42881906845,768000000.0,123771.33450040377,643600055873.2535,205731509.58983213
121,383999980.05293864,123771.3323572836,768000000.0,124794.23809131619,643600055461.5776,207445938.82197395
122,383999979.72187275,124794.23589462048,768000000.0,125817.14168222861,643600055046.4756,209160368.05375314
123,383999979.388082,125817.1394310718,768000000.0,126840.04527314106,643600054627.9478,210874797.2851667
124,383999979.0515665,126840.04296663035,768000000.0,127862.9488640535,643600054205.9939,212589226.51621163
125,383999978.7123261,127862.9465012889,768000000.0,128885.85245496593,643600053780.6144,214303655.74688482
126,383999978.370361,128885.85003504012,768000000.0,129908.75604587837,643600053351.8092,216018084.97718328
127,383999978.0256709,129908.75356787677,768000000.0,130931.65963679079,643600052919.5776,217732514.20710385
128,383999977.6782561,130931.6570997916,768000000.0,131954.5632277032,643600052483.9205,219446943.43664354
129,383999977.3281164,131954.56063077739,768000000.0,132977.46681861568,643600052044.8374,221161372.66579938
130,383999976.9752519,132977.46416082678,768000000.0,134000.37040952808,643600051602.3286,222875801.8945683
131,383999976.61966264,134000.36768993264,768000000.0,135023.2740004405,643600051156.3937,224590231.12294713
132,383999976.2613485,135023.2712180876,768000000.0,136046.1775913529,643600050707.0331,226304660.35093293
133,383999975.90030956,136046.1747452845,768000000.0,137069.0811822653,643600050254.2465,228019089.57852262
134,383999975.5365458,137069.078271516,768000000.0,138091.98477317774,643600049798.034,229733518.80571318
135,383999975.17005724,138091.98179677487,768000000.0,139114.88836409015,643600049338.396,231447948.0325016
136,383999974.80084383,139114.88532105385,768000000.0,140137.7919550026,643600048875.3319,233162377.25888473
137,383999974.42890555,140137.7888443457,768000000.0,141160.69554591505,643600048408.8419,234876806.4848596
138,383999974.05424255,141160.69236664314,768000000.0,142183.59913682748,643600047938.9259,236591235.71042305
139,383999973.67685467,142183.59588793892,768000000.0,143206.50272773995,643600047465.5841,238305664.93557218
140,383999973.29674196,143206.49940822576,768000000.0,144229.40631865239,643600046988.8165,240020094.16030392
141,383999972.9139044,144229.40292749647,768000000.0,145252.30990956482,643600046508.6232,241734523.3846152
142,383999972.52834207,145252.3064457437,768000000.0,146275.21350047726,643600046025.0039,243448952.60850295
143,383999972.1400549,146275.20996296027,768000000.0,147298.1170913897,643600045537.9586,245163381.83196414
144,383999971.7490429,147298.11347913888,768000000.0,148321.0206823021,643600045047.4874,246877811.05499557
145,383999971.35530615,148321.01699427224,768000000.0,149343.9242732145,643600044553.5907,248592240.2775945
146,383999970.9588445,149343.92050835319,768000000.0,150366.82786412694,643600044056.2677,250306669.4997577
147,383999970.55965805,150366.82402137437,768000000.0,151389.73145503932,643600043555.5192,252021098.7214822
148,383999970.15774673,151389.72753332858,768000000.0,152412.63504595176,643600043051.3444,253735527.94276473
149,383999969.75311065,152412.63104420854,768000000.0,153435.53863686416,643600042543.744,255449957.16360253
150,383999969.34574974,153435.534554007,768000000.0,154458.44222777657,643600042032.7178,257164386.38399243
151,383999968.935664,154458.43806271668,768000000.0,155481.345818689,643600041518.2656,258878815.60393134
152,383999968.52285343,155481.34157033035,768000000.0,156504.24940960147,643600041000.3877,260593244.82341635
153,383999968.10731804,156504.24507684077,768000000.0,157527.15300051388,643600040479.0837,262307674.0424443
154,383999967.6890578,157527.14858224062,768000000.0,158550.05659142628,643600039954.354,264022103.26101214
155,383999967.2680728,158550.0520865227,768000000.0,159572.96018233872,643600039426.1982,265736532.47911683
156,383999966.844363,159572.95558967968,768000000.0,160595.86377325116,643600038894.6168,267450961.69675538
157,383999966.4179283,160595.85909170436,768000000.0,161618.76736416362,643600038359.6094,269165390.91392463
158,383999965.9887688,161618.7625925895,768000000.0,162641.67095507606,643600037821.1763,270879820.1306218
159,383999965.55688447,162641.6660923278,768000000.0,163664.57454598846,643600037279.3171,272594249.34684354
160,383999965.1222753,163664.56959091203,768000000.0,164687.47813690093,643600036734.0321,274308678.56258684
161,383999964.68494135,164687.47308833487,768000000.0,165710.38172781336,643600036185.3213,276023107.77784884
162,383999964.2448826,165710.37658458916,768000000.0,166733.28531872583,643600035633.1846,277737536.99262637
163,383999963.802099,166733.28007966751,768000000.0,167756.1889096383,643600035077.622,279451966.20691633
164,383999963.35659057,167756.1835735628,768000000.0,168779.09250055073,643600034518.6335,281166395.4207158
165,383999962.9083573,168779.0870662677,768000000.0,169801.99609146314,643600033956.2192,282880824.63402176
166,383999962.4573992,169801.990557775,768000000.0,170824.89968237554,643600033390.3789,284595253.8468309
167,383999962.00371635,170824.89404807735,768000000.0,171847.803273288,643600032821.1129,286309683.0591405
168,383999961.5473086,171847.79753716753,768000000.0,172870.70686420047,643600032248.4211,288024112.2709473
169,383999961.0881761,172870.70102503832,768000000.0,173893.61045511288,643600031672.3032,289738541.4822483
170,383999960.6263187,173893.60451168244,768000000.0,174916.5140460253,643600031092.7596,291452970.69304055
171,383999960.1617365,174916.50799709262,768000000.0,175939.4176369377,643600030509.79,293167399.9033208
172,383999959.6944295,175939.41148126163,768000000.0,176962.32122785007,643600029923.3945,294881829.11308616
173,383999959.22439766,176962.31496418215,768000000.0,177985.2248187625,643600029333.5734,296596258.32233363
174,383999958.75164104,177985.21844584701,768000000.0,179008.12840967492,643600028740.3262,298310687.53106
175,383999958.2761596,179008.12192624892,768000000.0,180031.03200058732,643600028143.6532,300025116.73926234
176,383999957.79795325,180031.02540538055,768000000.0,181053.93559149976,643600027543.5544,301739545.9469377
177,383999957.31702214,181053.92888323477,768000000.0,182076.8391824122,643600026940.0298,303453975.1540827
178,383999956.8333662,182076.83235980422,768000000.0,183099.74277332463,643600026333.079,305168404.3606945
179,383999956.34698546,183099.73583508166,768000000.0,184122.6463642371,643600025722.7025,306882833.56677014
180,383999955.8578799,184122.63930905986,768000000.0,185145.5499551495,643600025108.9001,308597262.77230644
181,383999955.36604947,185145.54278173155,768000000.0,186168.4535460619,643600024491.672,310311691.97730047
182,383999954.8714943,186168.4462530894,768000000.0,187191.3571369743,643600023871.0178,312026121.181749
183,383999954.3742142,187191.34972312627,768000000.0,188214.2607278867,643600023246.938,313740550.3856492
184,383999953.87420934,188214.25319183487,768000000.0,189237.16431879913,643600022619.4321,315454979.58899784
185,383999953.37147963,189237.15665920792,768000000.0,190260.06790971156,643600021988.5004,317169408.7917919
186,383999952.8660251,190260.0601252381,768000000.0,191282.971500624,643600021354.1427,318883837.99402845
187,383999952.3578458,191282.96358991833,768000000.0,192305.8750915364,643600020716.3594,320598267.19570446
188,383999951.84694165,192305.86705324118,768000000.0,193328.7786824488,643600020075.1499,322312696.3968167
189,383999951.3333127,193328.77051519943,768000000.0,194351.68227336122,643600019430.5149,324027125.5973623
190,383999950.81695884,194351.67397578582,768000000.0,195374.58586427366,643600018782.454,325741554.797338
