Time (days),Moon X Position (m),Moon Y Position (m),Moonlet X Position (m),Moonlet Y Position (m),L4 X Position (m),L4 Y Position (m)
175,383999958.2761596,179008.12192624892,768000000.0,180031.03200058732,191999979.1380798,155025.5810718742
176,383999957.79795325,180031.02540538055,768000000.0,181053.93559149976,191999978.89897662,155911.4414704217
177,383999957.31702214,181053.92888323477,768000000.0,182076.8391824122,191999978.65851107,156797.30186786287
178,383999956.8333662,182076.83235980422,768000000.0,183099.74277332463,191999978.4166831,157683.16226419146
179,383999956.34698546,183099.73583508166,768000000.0,184122.6463642371,191999978.17349273,158569.02265940112
180,383999955.8578799,184122.63930905986,768000000.0,185145.5499551495,191999977.92893994,159454.8830534856
181,383999955.36604947,185145.54278173155,768000000.0,186168.4535460619,191999977.68302473,160340.7434464386
182,383999954.8714943,186168.4462530894,768000000.0,187191.3571369743,191999977.43574715,161226.60383825382
183,383999954.3742142,187191.34972312627,768000000.0,188214.2607278867,191999977.1871071,162112.46422892503
184,383999953.87420934,188214.25319183487,768000000.0,189237.16431879913,191999976.93710467,162998.32461844588
185,383999953.37147963,189237.15665920792,768000000.0,190260.06790971156,191999976.68573982,163884.18500681012
186,383999952.8660251,190260.0601252381,768000000.0,191282.971500624,191999976.43301255,164770.04539401142
187,383999952.3578458,191282.96358991833,768000000.0,192305.8750915364,191999976.1789229,165655.9057800436
188,383999951.84694165,192305.86705324118,768000000.0,193328.7786824488,191999975.92347082,166541.76616490027
189,383999951.3333127,193328.77051519943,768000000.0,194351.68227336122,191999975.66665635,167427.6265485752
190,383999950.81695884,194351.67397578582,768000000.0,195374.58586427366,191999975.40847942,168313.48693106204
191,383999950.29788023,195374.57743499315,768000000.0,196397.48945518606,191999975.14894012,169199.34731235457
192,383999949.7760768,196397.4808928141,768000000.0,197420.39304609847,191999974.8880384,170085.20769244648
193,383999949.2515485,197420.38434924145,768000000.0,198443.2966370109,191999974.62577426,170971.06807133145
194,383999948.72429544,198443.28780426795,768000000.0,199466.20022792334,191999974.36214772,171856.9284490033
195,383999948.1943175,199466.19125788627,768000000.0,200489.10381883578,191999974.09715876,172742.78882545562
196,383999947.66161484,200489.09471008927,768000000.0,201512.00740974818,191999973.83080742,173628.64920068218
197,383999947.12618726,201511.9981608695,768000000.0,202534.91100066062,191999973.56309363,174514.5095746767
198,383999946.58803487,202534.90161021997,768000000.0,203557.8145915731,191999973.29401743,175400.36994743286
199,383999946.0471577,203557.8050581332,768000000.0,204580.71818248552,191999973.02357885,176286.23031894444
200,383999945.50355566,204580.70850460196,768000000.0,205603.62177339793,191999972.75177783,177172.09068920507
201,383999944.9572288,205603.6119496191,768000000.0,206626.5253643104,191999972.4786144,178057.95105820853
202,383999944.40817714,206626.51539317728,768000000.0,207649.42895522283,191999972.20408857,178943.81142594852
203,383999943.85640067,207649.41883526923,768000000.0,208672.33254613527,191999971.92820033,179829.6717924187
204,383999943.3018994,208672.3222758878,768000000.0,209695.2361370477,191999971.6509497,180715.5321576129
205,383999942.7446732,209695.22571502562,768000000.0,210718.1397279601,191999971.3723366,181601.3925215247
206,383999942.18472224,210718.12915267542,768000000.0,211741.04331887254,191999971.09236112,182487.2528841479
207,383999941.6220465,211741.03258883004,768000000.0,212763.94690978495,191999970.81102324,183373.1132454762
208,383999941.05664593,212763.93602348218,768000000.0,213786.85050069736,191999970.52832296,184258.97360550327
209,383999940.4885205,213786.83945662456,768000000.0,214809.75409160982,191999970.24426025,185144.8339642229
210,383999939.91767025,214809.74288824986,768000000.0,215832.65768252226,191999969.95883512,186030.69432162875
211,383999939.3440952,215832.64631835098,768000000.0,216855.5612734347,191999969.6720476,186916.55467771454
212,383999938.76779526,216855.54974692053,768000000.0,217878.46486434716,191999969.38389763,187802.41503247397
213,383999938.1887706,217878.4531739513,768000000.0,218901.3684552596,191999969.0943853,188688.27538590078
214,383999937.6070211,218901.35659943603,768000000.0,219924.27204617206,191999968.80351055,189574.13573798872
