Time (days),Moon X Position (m),Moon Y Position (m),Moonlet X Position (m),Moonlet Y Position (m),L5 X Position (m),L5 Y Position (m)
88,383999989.44948816,90015.51517589278,768000000.0,91038.41959120611,384000632.66555536,90015.66595565111
89,383999989.2083414,91038.41873838006,768000000.0,92061.32318211855,384000632.42440844,91038.57123154475
90,383999988.9644698,92061.32230022133,768000000.0,93084.22677303097,384000632.18053645,92061.47650679234
91,383999988.7178734,93084.22586140934,768000000.0,94107.1303639434,384000631.93393975,93084.38178138669
92,383999988.4685522,94107.12942193686,768000000.0,95130.03395485584,384000631.6846182,94107.28705532054
93,383999988.2165061,95130.03298179657,768000000.0,96152.93754576826,384000631.4325718,95130.19232858662
94,383999987.9617352,96152.93654098129,768000000.0,97175.84113668068,384000631.17780054,96153.09760117761
95,383999987.7042395,97175.84009948368,768000000.0,98198.74472759312,384000630.9203045,97176.00287308637
96,383999987.444019,98198.74365729655,768000000.0,99221.64831850555,384000630.6600838,98198.9081443056
97,383999987.18107367,99221.64721441259,768000000.0,100244.55190941798,384000630.39713806,99221.813414828
98,383999986.9154035,100244.55077082459,768000000.0,101267.45550033041,384000630.1314676,100244.71868464632
99,383999986.6470085,101267.45432652524,768000000.0,102290.35909124285,384000629.8630722,101267.62395375333
100,383999986.37588865,102290.3578815073,768000000.0,103313.26268215527,384000629.59195197,102290.52922214172
101,383999986.10204405,103313.26143576353,768000000.0,104336.16627306769,384000629.3181071,103313.43448980429
102,383999985.8254746,104336.16498928667,768000000.0,105359.0698639801,384000629.0415374,104336.33975673381
103,383999985.5461803,105359.06854206944,768000000.0,106381.9734548925,384000628.7622427,105359.2450229229
104,383999985.2641612,106381.97209410463,768000000.0,107404.87704580494,384000628.4802233,106382.15028836443
105,383999984.97941726,107404.87564538488,768000000.0,108427.78063671736,384000628.1954789,107405.05555305102
106,383999984.69194853,108427.77919590304,768000000.0,109450.6842276298,384000627.9080098,108427.96081697552
107,383999984.401755,109450.68274565178,768000000.0,110473.58781854222,384000627.617816,109450.86608013064
108,383999984.10883653,110473.58629462392,768000000.0,111496.49140945464,384000627.3248971,110473.77134250908
109,383999983.8131934,111496.4898428121,768000000.0,112519.39500036706,384000627.0292536,111496.67660410362
110,383999983.5148253,112519.39339020917,768000000.0,113542.29859127948,384000626.730885,112519.58186490698
111,383999983.2137324,113542.29693680776,768000000.0,114565.2021821919,384000626.4297918,113542.48712491193
112,383999982.9099148,114565.20048260066,768000000.0,115588.10577310433,384000626.1259739,114565.3923841112
113,383999982.6033723,115588.10402758064,768000000.0,116611.00936401675,384000625.81943095,115588.29764249752
114,383999982.294105,116611.00757174043,768000000.0,117633.91295492917,384000625.51016337,116611.20290006367
115,383999981.98211277,117633.91111507277,768000000.0,118656.81654584159,384000625.19817066,117634.10815680231
116,383999981.66739583,118656.81465757037,768000000.0,119679.72013675404,384000624.8834533,118657.01341270626
117,383999981.34995407,119679.718199226,768000000.0,120702.62372766648,384000624.56601125,119679.91866776823
118,383999981.0297874,120702.6217400324,768000000.0,121725.52731857891,384000624.24584407,120702.82392198095
119,383999980.706896,121725.52527998228,768000000.0,122748.43090949133,384000623.92295235,121725.72917533721
120,383999980.38127977,122748.42881906845,768000000.0,123771.33450040377,384000623.59733564,122748.63442782969
121,383999980.05293864,123771.3323572836,768000000.0,124794.23809131619,384000623.2689941,123771.53967945118
122,383999979.72187275,124794.23589462048,768000000.0,125817.14168222861,384000622.93792784,124794.44493019437
123,383999979.388082,125817.1394310718,768000000.0,126840.04527314106,384000622.6041367,125817.35018005205
124,383999979.0515665,126840.04296663035,768000000.0,127862.9488640535,384000622.2676207,126840.25542901695
125,383999978.7123261,127862.9465012889,768000000.0,128885.85245496593,384000621.9283799,127863.16067708182
126,383999978.370361,128885.85003504012,768000000.0,129908.75604587837,384000621.5864144,128886.06592423939
127,383999978.0256709,129908.75356787677,768000000.0,130931.65963679079,384000621.2417238,129908.97117048233
128,383999977.6782561,130931.6570997916,768000000.0,131954.5632277032,384000620.8943086,130931.87641580352
129,383999977.3281164,131954.56063077739,768000000.0,132977.46681861568,384000620.5441685,131954.78166019564
130,383999976.9752519,132977.46416082678,768000000.0,134000.37040952808,384000620.1913035,132977.68690365137
131,383999976.61966264,134000.36768993264,768000000.0,135023.2740004405,384000619.8357138,134000.59214616354
132,383999976.2613485,135023.2712180876,768000000.0,136046.1775913529,384000619.4773992,135023.49738772484
133,383999975.90030956,136046.1747452845,768000000.0,137069.0811822653,384000619.11635983,136046.40262832807
134,383999975.5365458,137069.078271516,768000000.0,138091.98477317774,384000618.75259566,137069.3078679659
135,383999975.17005724,138091.98179677487,768000000.0,139114.88836409015,384000618.3861066,138092.21310663113
136,383999974.80084383,139114.88532105385,768000000.0,140137.7919550026,384000618.0168928,139115.11834431646
137,383999974.42890555,140137.7888443457,768000000.0,141160.69554591505,384000617.64495397,140138.02358101463
138,383999974.05424255,141160.69236664314,768000000.0,142183.59913682748,384000617.2702905,141160.9288167184
139,383999973.67685467,142183.59588793892,768000000.0,143206.50272773995,384000616.8929022,142183.83405142053
